10;0.995055;5828248;6;0
7;0.999109;8055877;4;0
0;0.999633;1735896;5;0
10;0.996360;7895161;1;0
0;0.995615;4646632;6;0
6;0.999856;1548119;5;0
10;0.999331;4212918;7;0
3;0.996289;6931929;1;0
0;0.998237;1511230;2;0
0;0.999335;9585428;5;0
8;0.995031;9297735;2;0
1;0.999695;6866921;6;0
2;0.995373;7534638;2;0
11;0.997144;9776020;2;0
6;0.999933;9370310;1;0
10;0.996168;1694006;3;0
9;0.995765;8041544;6;0
3;0.997935;7188579;5;0
10;0.996824;6863664;5;0
3;0.997633;2606234;1;0
10;0.998680;9589684;2;0
10;0.997782;2415889;2;0
4;0.995215;2558865;5;0
5;0.999963;9215298;6;0
6;0.999678;3577780;4;0
4;0.973224;9282599;6;0
11;0.998092;3172325;6;0
11;0.996394;2763067;1;0
11;0.997112;4926044;4;0
0;0.996692;9361876;4;0
5;0.996317;4261627;3;0
2;0.998129;3691276;4;0
3;0.997399;9646239;2;0
9;0.997549;5046768;4;0
5;0.997546;5118203;5;0
9;0.998274;8862002;4;0
0;0.999012;1861190;1;0
2;0.995254;7524930;7;0
11;0.999016;1170192;5;0
0;0.997192;8087062;7;0
3;0.995653;8002738;3;0
7;0.999872;7266620;6;0
7;0.996054;2845202;6;0
6;0.995744;9425613;3;0
10;0.998557;2939421;7;0
11;0.996224;2707297;7;0
11;0.997031;6484915;4;0
4;0.999022;9004696;2;0
8;0.997002;5000065;5;0
3;0.995877;6116045;5;0
0;0.999159;3107232;5;0
11;0.999055;4469039;2;0
10;0.995931;3940293;6;0
8;0.997746;1888166;5;0
1;0.995528;6675737;1;0
4;0.996317;7505985;6;0
4;0.998236;1179876;1;0
6;0.999444;8948203;7;0
10;0.998109;6236579;6;0
6;0.995647;4946323;4;0
10;0.996474;9450971;1;0
10;0.999607;3990724;7;0
4;0.998872;7724536;1;0
8;0.995506;8591385;3;0
4;0.997399;3550277;6;0
6;0.996169;8575020;6;0
1;0.997448;7802690;5;0
3;0.998262;3468656;4;0
8;0.995251;1348621;1;0
6;0.999940;7729820;1;0
5;0.996634;3075938;7;0
5;0.998072;4987212;7;0
7;0.995459;7931681;1;0
0;0.997826;9934652;7;0
10;0.995680;2563881;1;0
0;0.999766;2807044;5;0
7;0.996768;2778408;7;0
3;0.995246;1259417;6;0
9;0.996251;1922425;6;0
11;0.997919;6121235;2;0
5;0.995255;6458683;3;0
7;0.996480;2056357;2;0
6;0.995397;3368127;2;0
3;0.995007;3295305;1;0
0;0.998652;8036314;6;0
5;0.999245;1364715;5;0
11;0.998018;9683791;3;0
11;0.997976;5669130;1;0
4;0.996790;9838945;7;0
4;0.997918;9960190;6;0
6;0.901969;5708649;1;0
2;0.995343;8886009;2;0
5;0.999292;7386553;3;0
9;0.995121;3769870;6;0
8;0.996031;2843350;3;0
7;0.998869;4801029;1;0
5;0.997730;7916338;1;1
2;0.997963;8258812;7;0
7;0.997697;1963467;2;0
5;0.996859;6218232;4;0
6;0.995459;9126576;7;0
9;0.996086;3037770;7;0
8;0.996955;6205503;5;0
7;0.996483;7470560;6;0
8;0.996345;1573368;1;0
1;0.999020;5850563;4;0
3;0.997790;6487886;1;0
2;0.995716;4189196;7;0
1;0.997287;1716364;5;0
9;0.997266;4242990;2;0
5;0.999862;1013537;4;0
1;0.996711;7277382;3;0
2;0.996385;3298314;6;0
2;0.997924;3587120;2;0
0;0.999525;8673839;6;0
4;0.995923;6375985;2;0
5;0.995000;6475886;2;0
7;0.997493;6689321;3;0
2;0.998265;5248288;7;0
3;0.999080;4344639;2;0
7;0.998770;7596590;6;0
10;0.999647;6046067;1;0
4;0.995969;6322349;1;0
2;0.996434;4751617;3;0
7;0.999110;2385185;2;0
11;0.999013;4822927;7;0
0;0.999376;3407340;3;0
6;0.995072;8269441;7;0
11;0.997715;7041354;5;0
0;0.995595;1962957;3;0
0;0.998953;3168641;4;0
8;0.997779;1099853;7;0
4;0.997003;8471352;2;0
6;0.996185;8504204;2;0
0;0.997221;8835705;6;0
2;0.999863;7153182;7;0
11;0.999438;2203656;6;0
11;0.999884;3394331;7;0
10;0.996057;7360650;5;0
7;0.999011;3233186;1;0
0;0.999676;5879905;2;0
0;0.998971;6282800;2;0
4;0.995627;5109007;4;0
6;0.995835;9114647;7;0
7;0.998015;9856875;6;0
1;0.997618;6859368;6;0
0;0.999128;4507850;7;0
6;0.995941;9765316;3;0
3;0.996001;3867384;1;0
3;0.996423;5807070;4;0
0;0.996702;3872065;5;0
5;0.995867;7963185;7;0
4;0.995497;1146805;6;0
6;0.998330;6328849;2;0
4;0.996363;2557037;3;0
6;0.981074;9726398;7;0
2;0.997772;3286917;5;0
11;0.998214;2504926;3;0
6;0.996401;1375573;2;0
2;0.995209;8783947;6;0
1;0.997900;7691572;6;0
3;0.996288;2522003;4;0
2;0.998030;2990614;2;0
2;0.998178;3852510;4;0
4;0.996847;8871882;5;0
11;0.998158;7069424;7;0
7;0.996377;1903020;1;0
3;0.996690;3968692;4;0
1;0.996103;2257340;7;0
0;0.997218;5155653;3;0
10;0.996727;1591906;1;0
7;0.998387;3738666;7;0
1;0.998956;4877823;7;0
10;0.999262;9468155;3;0
9;0.996439;4133698;3;0
2;0.998594;3040896;5;0
5;0.996333;6886832;5;0
7;0.995719;8762968;2;0
6;0.997820;7232782;6;0
0;0.998758;5317479;2;0
9;0.995171;2552452;6;0
8;0.999353;6202003;7;0
7;0.995803;5635689;1;0
11;0.996619;7710064;1;0
8;0.997641;7578255;1;0
4;0.996585;1175711;1;0
1;0.997238;6049584;7;0
8;0.998774;9426205;6;0
7;0.997877;5549945;5;0
9;0.998146;7772638;3;0
6;0.997450;3694904;3;0
1;0.998421;9634099;6;0
7;0.997939;8043738;6;0
11;0.998798;9309555;1;0
6;0.995362;9885701;1;0
10;0.998600;1648132;1;0
10;0.995884;8586541;5;0
9;0.997139;3336150;2;0
7;0.997720;3791173;6;0
4;0.999121;2158396;2;0
10;0.997834;9593516;1;0
8;0.998181;7526708;4;0
1;0.998273;2640376;2;0
1;0.996891;5725894;7;0
11;0.997776;3562503;2;0
5;0.999934;9382701;6;0
6;0.995615;2664677;6;0
10;0.996987;5866245;5;0
10;0.996224;8851475;5;0
7;0.995408;7205787;5;0
10;0.997394;2214407;5;0
5;0.998934;6821896;4;0
1;0.996859;7237527;4;0
1;0.998459;5352479;1;0
2;0.955035;1472564;2;0
10;0.996106;9374880;7;0
0;0.996974;9132402;3;0
6;0.996129;9941934;2;0
4;0.999745;5013637;2;0
0;0.995489;4190189;4;0
8;0.997727;8641098;2;0
4;0.995535;1204180;3;0
1;0.999996;9299366;2;0
11;0.997246;1330846;4;0
10;0.998292;2867057;6;0
8;0.997534;3637394;3;0
9;0.996265;7083910;7;0
1;0.995992;9392803;5;0
0;0.998948;3952564;7;0
11;0.997444;4526159;7;0
6;0.999126;1653920;5;0
7;0.999792;9497383;1;0
5;0.995169;1754245;7;0
6;0.997288;1147026;1;0
2;0.997876;6153886;3;0
8;0.999597;6190604;7;0
4;0.997612;7153594;7;0
4;0.996679;3268124;2;0
0;0.168395;4304526;4;0
9;0.996802;3287067;6;0
9;0.996668;9109501;4;0
11;0.996740;8411005;5;0
2;0.999069;8298791;1;0
3;0.995808;6403442;1;0
5;0.998984;2212950;2;0
11;0.998040;3300518;4;0
0;0.995966;1226485;6;0
0;0.998799;4951122;4;0
8;0.999711;5183297;4;0
1;0.996305;1349557;6;0
4;0.999238;2647064;3;0
11;0.998955;7884946;1;0
4;0.995666;7607488;3;0
4;0.995557;4365913;6;0
11;0.996884;1098601;7;0
2;0.998971;7177588;1;0
10;0.998328;7038696;3;0
0;0.355152;1913735;2;0
9;0.995994;5894787;4;0
5;0.998268;5561849;6;0
0;0.999710;9576460;2;0
8;0.996142;3960099;6;0
3;0.996381;5408600;5;0
9;0.995068;7229877;1;0
4;0.998382;9052057;2;0
11;0.998106;8984385;6;0
9;0.996821;2231214;5;0
0;0.997547;9374918;6;0
11;0.995401;4332436;5;0
3;0.998756;6366917;3;0
7;0.999969;1038300;4;0
2;0.995545;4491827;2;0
5;0.999227;2647341;5;0
4;0.997851;9952468;6;0
0;0.997688;7274419;4;0
11;0.999871;1161913;7;0
4;0.999407;7290860;3;0
7;0.996800;2720728;3;0
4;0.998485;8620390;2;0
4;0.995063;7354250;5;0
1;0.995883;4636701;6;0
2;0.999208;4320104;3;0
4;0.995688;5892650;6;0
4;0.995811;8419893;1;0
5;0.999840;6846002;7;0
9;0.998893;3840713;2;0
2;0.999589;9752524;1;0
8;0.999189;5775666;3;0
8;0.998913;9924164;6;0
0;0.997344;5605950;4;0
2;0.995847;9365696;3;0
7;0.997136;8190297;6;0
11;0.996481;7762891;6;0
5;0.998062;7046560;1;0
6;0.995002;2289223;3;0
3;0.997640;5836344;5;0
3;0.997574;9488755;1;0
8;0.995058;4461034;7;0
7;0.995114;6587640;2;0
5;0.995418;9685525;2;0
9;0.999392;5893945;1;0
7;0.999749;1317987;5;0
0;0.995063;6706485;5;0
7;0.999070;4589064;3;0
2;0.997791;3733221;3;0
8;0.998607;6355197;5;0
7;0.998658;4726402;3;0
10;0.999249;3222100;7;0
3;0.998197;8092050;2;0
5;0.995989;1708996;7;0
9;0.999192;9366338;7;0
1;0.997455;3360112;4;0
11;0.999848;1370789;2;0
0;0.998063;2571973;5;0
4;0.999015;4683331;3;0
10;0.996102;1866187;7;0
0;0.996702;2291346;1;0
6;0.997862;9782467;6;0
1;0.999435;3567898;6;0
2;0.995392;6231688;5;0
3;0.996426;7987041;4;0
2;0.983762;1772980;5;0
5;0.999138;3655827;6;0
1;0.997166;4787009;2;0
3;0.999104;3234818;6;0
4;0.998055;5741822;2;0
5;0.998698;7310505;1;0
0;0.997302;9370592;3;0
5;0.999052;3240650;1;0
0;0.998716;2435407;5;0
8;0.995482;2835064;7;0
2;0.997562;5829840;3;0
9;0.995158;7943102;4;0
6;0.996514;2845612;5;0
6;0.997197;4059380;5;0
8;0.995542;2594880;1;0
3;0.996860;6265974;7;0
10;0.995605;1360702;5;0
5;0.995875;6414760;2;0
4;0.999787;7763886;4;0
0;0.880255;1962952;3;0
0;0.999767;1838564;7;0
11;0.997532;3782378;3;0
7;0.995532;9000793;3;0
11;0.995941;5612942;7;0
5;0.995580;2089963;1;0
6;0.996799;5707529;7;0
6;0.997732;5922771;4;0
1;0.998945;1935214;3;0
4;0.999465;3479895;4;0
2;0.998909;7242224;4;0
10;0.999586;5522604;2;0
9;0.999753;3087717;4;0
6;0.995222;1163890;4;0
10;0.995354;9970393;4;0
1;0.995855;2801573;6;0
2;0.995141;7137359;3;0
9;0.999705;2198992;6;0
5;0.998386;7969054;3;0
5;0.998403;4354703;2;0
8;0.997505;6122106;6;0
8;0.999281;1187570;4;0
7;0.999670;6611724;1;0
11;0.998470;1962907;6;0
0;0.998956;3918200;6;0
1;0.997073;5582161;5;0
4;0.998104;5780680;7;0
7;0.996394;8482067;3;0
4;0.998453;1410280;5;0
2;0.996895;9466831;1;0
8;0.996254;3283160;6;0
2;0.995775;8494232;4;0
4;0.995266;2323767;4;0
0;0.996447;9186910;5;0
5;0.999022;6163562;6;0
2;0.998494;6116606;5;0
8;0.995016;7611325;1;0
9;0.995654;5560196;3;0
0;0.999988;4387993;6;0
11;0.995471;4104438;4;0
9;0.999216;6806758;5;0
10;0.997808;7315269;1;0
1;0.997141;7344255;6;0
3;0.957733;3205023;6;0
8;0.996194;1648102;2;0
8;0.997759;4635139;2;0
3;0.960052;3051133;3;0
3;0.998765;2782224;5;0
3;0.996816;8470890;1;0
8;0.995376;6580737;1;0
4;0.996347;8938343;3;0
5;0.997530;6387230;1;0
11;0.998118;4368031;7;0
0;0.999661;7384352;4;1
2;0.997602;5200926;7;0
4;0.999712;4696202;3;0
1;0.999865;8117561;1;0
4;0.998617;2826399;4;0
9;0.996966;5955001;5;0
4;0.970601;9842371;3;0
9;0.999192;7519080;1;0
10;0.958995;6413450;6;0
2;0.997297;1815264;6;0
6;0.996671;8736602;6;0
7;0.982607;8201879;7;0
2;0.999240;2191046;3;0
0;0.999492;2541741;3;0
8;0.996746;7526569;4;0
11;0.999466;1110035;2;0
7;0.995022;2149786;7;0
4;0.998149;8903947;6;0
7;0.997714;7111829;7;0
2;0.997674;9846410;2;0
5;0.997216;2352846;7;0
4;0.995439;5355656;4;0
5;0.999178;7488688;7;0
3;0.999465;8982469;1;0
4;0.999294;7972651;1;0
10;0.998478;3630329;2;0
7;0.998046;6524081;1;0
4;0.995944;7195540;6;0
10;0.996683;1538128;2;0
5;0.997713;7931435;7;0
4;0.998098;5822937;5;0
0;0.996022;3695574;7;0
4;0.997399;5147201;3;0
7;0.996213;3060074;2;0
11;0.999515;1830710;7;0
10;0.997959;1692257;7;0
8;0.999708;5524579;7;0
4;0.998222;2379397;3;0
3;0.999404;9796848;4;0
8;0.999245;6821624;4;0
3;0.996297;4157368;4;0
0;0.998071;2983873;1;0
6;0.997696;8149047;4;0
7;0.999076;8313590;3;0
10;0.995759;3777241;4;0
5;0.997346;2085554;7;0
4;0.997428;8004893;7;0
5;0.997956;9977571;7;0
10;0.996951;5481408;7;0
8;0.995462;8523360;3;0
7;0.998729;7396050;2;0
6;0.996718;7342529;5;0
0;0.996221;1495953;5;0
7;0.998616;9739524;7;0
3;0.998765;1944484;3;0
11;0.996451;3940447;4;0
10;0.996564;8863641;7;0
4;0.996472;2149808;2;0
0;0.998319;2148283;2;0
1;0.997685;2796519;4;0
7;0.996961;9831970;2;0
3;0.996754;5527012;2;0
0;0.997107;8496512;1;0
7;0.997950;6459085;6;0
3;0.996519;1277193;2;0
10;0.997351;6016296;6;0
6;0.997175;8529109;3;0
6;0.999940;4633460;1;0
7;0.997268;2393191;4;0
4;0.999415;6909453;3;0
2;0.996172;4350335;3;0
11;0.998700;9877136;2;0
6;0.997213;4617075;1;0
1;0.999275;2459056;3;0
8;0.999245;5648401;5;0
3;0.998768;7297414;5;0
2;0.995544;3281892;5;0
8;0.995791;2850095;4;0
11;0.995159;5152801;1;0
7;0.999029;1578499;5;0
2;0.996891;8220955;2;0
1;0.999988;5389487;2;0
7;0.998021;8924389;6;0
5;0.999343;2181043;4;0
1;0.999877;5802727;6;0
3;0.999665;5730626;6;0
5;0.999406;2315201;6;0
7;0.998541;6098797;6;0
2;0.996929;9224258;4;0
3;0.998152;1413404;1;0
6;0.995898;6539720;6;0
10;0.997176;6018729;1;0
3;0.999965;9883567;3;0
6;0.995253;7443648;6;0
0;0.999234;6688638;7;0
3;0.998144;6312227;1;0
0;0.996770;1411497;6;0
8;0.995276;5067845;4;0
0;0.995773;3302452;7;0
6;0.996163;6087516;5;0
0;0.999438;1109413;6;0
10;0.999224;6191353;2;0
11;0.998057;1355767;2;0
4;0.997554;5680835;6;0
2;0.997351;4866669;1;0
10;0.995947;6578615;1;0
9;0.995320;6597350;4;0
11;0.998757;7464384;6;0
4;0.999826;6085181;4;0
2;0.996562;1346908;6;0
7;0.999240;2225977;5;0
5;0.993596;7331583;6;0
5;0.995386;5701990;5;0
8;0.997257;6684167;2;0
7;0.999769;7590546;2;0
4;0.999875;8714489;4;0
5;0.997062;5615015;5;0
6;0.997998;7020072;6;0
5;0.998501;5842033;4;0
3;0.995987;6419761;7;0
11;0.996160;8643992;3;0
6;0.996404;9290693;6;0
6;0.996883;6901687;1;0
3;0.999413;2367502;4;0
6;0.995869;3286252;3;0
4;0.996424;2566609;4;0
4;0.999743;7737876;6;0
5;0.997363;9442703;4;0
0;0.996859;7336615;3;0
0;0.997891;8805552;7;0
11;0.997110;6445609;6;0
6;0.997063;3365711;4;0
11;0.999048;1523153;6;0
11;0.997530;1458926;6;0
10;0.997892;1862145;6;0
7;0.999019;6699574;6;0
11;0.998979;5481222;5;0
3;0.999349;9756876;4;0
10;0.995740;6140503;2;0
4;0.996654;4508105;7;0
5;0.995102;8628937;7;0
1;0.997079;9876136;5;0
0;0.998242;7903305;5;0
8;0.999315;6977178;1;0
11;0.995918;3907710;3;0
2;0.998416;5773936;5;0
10;0.999469;8822479;4;0
3;0.999845;1102501;1;0
9;0.997642;6122877;1;0
10;0.995401;4902134;1;0
6;0.995955;3002251;2;0
11;0.996905;1271667;3;0
9;0.997707;3761756;4;0
9;0.995299;6669962;3;0
0;0.995450;8303605;1;0
4;0.998606;3534467;5;0
2;0.996765;5569795;7;0
3;0.996390;2709041;7;0
5;0.998849;3695048;5;0
5;0.998580;5796266;2;0
3;0.995165;8463627;6;0
2;0.999972;3381806;6;0
10;0.999734;9857859;2;0
9;0.996756;1528200;5;0
1;0.997811;5468709;5;0
0;0.998150;4832005;3;0
9;0.998459;5850804;5;0
1;0.999131;9328187;2;0
4;0.997813;1348640;4;0
0;0.996783;8663447;7;0
4;0.999884;7032509;5;0
6;0.996183;1299122;3;0
11;0.995203;2156900;5;0
8;0.260449;8968225;5;0
9;0.995764;6866848;5;0
0;0.995357;1048233;2;0
11;0.995775;8359716;2;0
4;0.995562;1268335;5;0
2;0.999965;3844563;5;0
9;0.999248;3883535;1;0
6;0.996958;9029942;5;0
2;0.996663;6510178;7;0
9;0.998156;6925799;3;0
7;0.997651;9873329;6;0
4;0.729180;6093632;3;0
11;0.998695;9378820;4;0
5;0.997205;3249555;7;0
4;0.999124;1624754;4;0
5;0.996476;5653564;4;0
8;0.998420;4233804;5;0
6;0.997795;9322673;4;0
9;0.996863;3464147;5;0
6;0.995687;9257328;6;0
2;0.996821;6301442;4;0
4;0.997907;9416770;1;0
11;0.995341;4575819;1;0
11;0.999389;8262419;6;0
4;0.999945;5886793;3;0
1;0.995304;6661918;2;0
10;0.995112;1669050;2;0
0;0.997606;5317786;4;0
10;0.996223;9970803;3;0
2;0.999360;4210982;2;0
3;0.996267;8924474;7;0
8;0.998292;5331059;6;0
0;0.999079;5582166;6;0
10;0.996941;2781430;3;0
10;0.997668;3506664;7;0
9;0.999189;2628981;6;0
0;0.997011;4134183;5;0
1;0.996398;8655171;4;0
7;0.996914;9246796;4;0
1;0.998576;9661016;6;0
2;0.996104;2267389;5;0
10;0.996726;9728627;5;0
4;0.999858;5590762;6;0
6;0.996633;7965086;2;0
2;0.995184;5461418;4;0
9;0.996500;4285193;4;0
4;0.996551;4515629;5;0
10;0.998037;9060522;3;0
7;0.995544;4023272;2;0
7;0.997517;2863290;5;0
4;0.999613;1478230;7;0
7;0.995479;6144790;7;0
5;0.995599;5180032;2;0
7;0.999801;7575925;5;0
3;0.997511;4773747;5;0
8;0.998477;9569279;4;0
4;0.997482;3665115;4;0
9;0.995079;5560061;5;0
0;0.997234;1229911;3;0
11;0.996913;5362348;2;0
7;0.996976;1253565;5;0
2;0.996217;6426959;7;0
6;0.999784;2578465;7;0
4;0.999688;9719932;2;0
5;0.998037;9826462;7;0
10;0.999595;7615217;4;0
1;0.996608;5668694;7;0
11;0.996600;9024750;3;0
8;0.998061;7980946;3;0
10;0.996824;4340829;3;0
6;0.998037;5719333;5;0
3;0.998584;4957795;6;0
9;0.997209;7288677;4;0
5;0.995085;3936510;7;0
7;0.995577;9367574;4;0
6;0.996979;1676659;6;0
3;0.997485;7326003;7;0
0;0.997745;8255115;7;0
8;0.998294;6551141;4;0
5;0.999890;1086286;6;0
9;0.995266;5377387;7;0
10;0.996167;5653470;2;0
0;0.995368;2019120;3;0
0;0.998221;8386790;2;0
3;0.998658;3493698;3;0
9;0.999255;5404997;4;0
11;0.995111;5339085;5;1
2;0.998072;4105546;3;0
1;0.997041;8172420;5;0
11;0.894571;9450970;1;0
11;0.998901;3562251;2;0
5;0.996399;7602277;2;0
1;0.995086;7201358;1;0
1;0.968831;2461513;4;0
9;0.999658;9168525;1;0
8;0.995516;4387195;2;0
1;0.997934;6777205;3;0
9;0.996895;2337601;5;0
11;0.967658;9031575;4;0
2;0.999748;7292268;3;0
10;0.995710;7222047;6;0
2;0.995752;6128531;1;0
3;0.997110;7515781;2;0
8;0.996141;3916760;7;0
5;0.995773;2932139;6;0
2;0.997469;3582442;5;0
11;0.999412;5918849;5;0
2;0.998216;1991919;2;0
6;0.995773;2225631;3;0
8;0.998413;7333271;4;0
11;0.996256;9328824;7;0
7;0.995029;9368708;4;0
11;0.999349;7936484;3;0
2;0.998122;4330983;5;0
9;0.998699;8006205;1;1
2;0.996993;6592811;4;0
6;0.997695;3540711;2;0
5;0.996557;4355190;2;0
1;0.998518;6096907;7;0
10;0.996199;7407875;6;0
2;0.998140;8844459;6;0
9;0.998100;9003494;3;0
11;0.999217;2391410;2;0
10;0.997316;3562823;2;0
3;0.995450;4585050;5;0
1;0.997608;8529834;7;0
6;0.999911;2095095;4;0
2;0.997590;6639679;5;0
11;0.996821;7228987;1;0
7;0.998334;7867336;3;0
10;0.998459;6487014;5;0
6;0.997432;1695767;4;0
6;0.965052;3209973;6;0
2;0.998679;7645648;6;0
11;0.997168;8937088;4;0
0;0.995667;1668729;5;0
5;0.998705;3627402;1;0
9;0.998822;5470028;3;0
1;0.996715;5487516;2;0
10;0.999853;5384596;6;0
11;0.995952;8501774;5;0
2;0.997226;6263792;6;0
3;0.996542;1933798;5;0
5;0.999241;3898499;1;0
3;0.998584;7225239;4;0
5;0.998317;2387462;3;0
6;0.996214;5903948;6;0
6;0.999579;5780012;3;0
5;0.998262;5543865;5;0
5;0.998323;1266063;7;0
10;0.998789;7251292;4;0
5;0.996632;8534867;5;0
4;0.996322;3244816;6;0
6;0.088502;1380811;1;0
8;0.997847;7817862;3;0
9;0.997948;8136032;5;0
2;0.998777;1831571;3;0
6;0.998633;6479125;3;0
6;0.996657;2951952;7;0
1;0.998947;2637124;1;0
9;0.999658;4552212;1;0
6;0.996136;4138747;3;0
7;0.996252;3137185;2;0
9;0.997995;1551449;5;0
11;0.997591;2360813;3;0
2;0.999197;7635336;6;0
0;0.997439;7953960;5;0
10;0.995687;3134212;3;0
3;0.997074;8906626;3;0
4;0.999183;8620673;2;0
5;0.995147;7911919;7;0
1;0.998998;3991010;7;0
4;0.996776;3247178;6;0
2;0.998189;3453990;3;0
6;0.998643;2133186;1;0
0;0.995242;9543079;1;0
5;0.998181;6289855;2;0
10;0.998288;9788020;6;0
8;0.995329;6961052;4;0
0;0.996751;5780508;4;0
9;0.997864;6402263;5;0
1;0.995387;7210360;2;0
10;0.997457;4047994;6;0
1;0.987469;7541821;2;0
8;0.996315;1520394;7;0
11;0.998640;5841543;3;0
7;0.996933;7387356;6;0
3;0.999796;3231205;5;0
8;0.998019;3053876;7;0
6;0.996557;5009312;4;0
10;0.999926;1847362;2;0
11;0.998022;3378633;4;0
3;0.996998;4724632;6;0
10;0.996292;8584904;6;0
0;0.997380;8121842;6;0
10;0.997096;6157295;7;0
7;0.998131;7735201;3;0
0;0.997186;6492395;7;0
4;0.996447;7988823;6;0
10;0.999633;2041347;7;0
11;0.995096;4852863;6;0
4;0.995245;2203967;6;0
0;0.999111;2396039;3;0
2;0.999946;7279866;2;0
10;0.985670;2459133;7;0
11;0.998351;5688681;1;0
8;0.995377;1200275;2;0
7;0.998197;4828496;2;0
1;0.995759;5282419;7;0
1;0.999519;6472900;6;0
11;0.998959;6806418;7;0
0;0.998991;8821014;5;0
0;0.998180;4578764;5;0
8;0.996197;1892033;1;0
8;0.996009;8497882;6;0
2;0.995800;6353816;5;0
7;0.996687;8035986;2;0
6;0.996596;5706104;7;0
9;0.995732;8724743;1;0
1;0.997676;5514867;3;0
9;0.997434;5613032;3;1
1;0.997295;4049156;1;0
11;0.998946;2107240;4;0
8;0.996141;9866549;3;0
5;0.996703;5096879;2;0
0;0.996304;6435664;3;0
2;0.999583;2435476;4;0
2;0.999714;3460232;7;0
8;0.999047;4384436;6;0
5;0.996845;6528539;2;0
7;0.996936;2567755;4;0
6;0.999058;1159686;1;0
8;0.995091;4312951;6;0
2;0.997430;8473286;6;0
6;0.998135;4501231;2;0
1;0.971163;8429787;6;0
3;0.995111;2011522;6;0
11;0.996843;1380360;5;0
9;0.995657;6473745;1;0
1;0.996269;8255203;3;0
